,,update_count,driving_time,routes,avg_delay
13266,16616,2,1.0166666666666666,"('LBUS', 'LOWL')",0.0
16620,16622,2,0.6333333333333333,"('LBUS', 'LOWL')",0.0
16622,16626,2,1.05,"('LBUS', 'LOWL')",0.0
16626,16628,2,0.5166666666666667,"('LBUS', 'LOWL')",0.0
16628,16640,2,1.1833333333333333,"('LBUS', 'LOWL')",0.0
16640,16632,2,0.9,"('LBUS', 'LOWL')",0.0
16634,16636,2,0.5333333333333333,"('LBUS', 'LOWL')",0.0
16638,13600,1,0.5833333333333334,"('LBUS',)",
13602,16836,2,0.25,"('LBUS', 'LOWL')",0.0
16836,16932,2,0.7333333333333333,"('LBUS', 'LOWL')",0.0
15184,13092,1,1.05,"('LOWL',)",
13092,13095,1,1.1166666666666667,"('LOWL',)",
13095,14502,1,1.7833333333333334,"('LOWL',)",
14502,14529,1,1.15,"('LOWL',)",
14529,14516,1,1.1666666666666667,"('LOWL',)",
14516,14518,1,1.2166666666666666,"('LOWL',)",
14518,14504,1,0.8666666666666667,"('LOWL',)",
14504,14534,1,1.3166666666666667,"('LOWL',)",
14534,17283,1,0.8,"('LOWL',)",
17283,14726,1,0.5333333333333333,"('LOWL',)",
14726,16501,2,0.55,"('LOWL', 'NOWL')",0.0
18015,16008,1,2.3,"('LOWL',)",
16008,16009,1,0.25,"('LOWL',)",
16009,16010,1,0.5166666666666667,"('LOWL',)",
16010,16015,1,0.55,"('LOWL',)",
16934,16738,1,2.75,"('LOWL',)",
16638,17892,1,0.06666666666666667,"('LOWL',)",
17217,16994,2,1.0833333333333333,"('M', 'N')",
16994,16995,2,1.3,"('M', 'N')",
16995,16997,2,1.6166666666666667,"('M', 'N')",
16997,16996,2,1.0,"('M', 'N')",
16996,16998,1,1.9166666666666667,"('M',)",
16998,16991,1,1.0833333333333333,"('M',)",
16991,16993,1,5.266666666666667,"('M',)",
16993,16739,1,1.7333333333333334,"('M',)",
16739,17125,1,1.7833333333333334,"('M',)",
16503,16223,1,1.5666666666666667,"('M',)",
16223,16219,1,0.4666666666666667,"('M',)",
16219,13403,1,2.066666666666667,"('M',)",
13403,13358,1,2.9,"('M',)",
13358,13376,1,2.966666666666667,"('M',)",
13387,16173,1,1.1166666666666667,"('M',)",
16173,16175,1,1.3833333333333333,"('M',)",
16175,15825,1,0.9,"('M',)",
15825,13716,1,1.4333333333333333,"('M',)",
13719,16259,1,1.15,"('M',)",
16266,16268,1,0.9166666666666666,"('M',)",
16268,16269,1,0.5166666666666667,"('M',)",
15240,15237,1,2.716666666666667,"('N',)",
15237,17145,1,3.1333333333333333,"('N',)",
17145,14510,1,4.15,"('N',)",
14510,17217,1,3.0,"('N',)",
16996,14447,1,4.066666666666666,"('N',)",
14447,17252,1,1.2166666666666666,"('N',)",
17252,13909,1,4.933333333333334,"('N',)",
13909,13914,1,0.8333333333333334,"('N',)",
13914,13912,2,0.9666666666666667,"('N', 'NOWL')",0.0
13912,15118,2,0.6,"('N', 'NOWL')",0.0
15118,18032,2,1.0166666666666666,"('N', 'NOWL')",0.0
17999,15193,2,0.45,"('N', 'NOWL')",0.0
15193,15195,2,0.6333333333333333,"('N', 'NOWL')",0.0
15195,15219,2,0.23333333333333334,"('N', 'NOWL')",0.0
15219,15198,2,0.7833333333333333,"('N', 'NOWL')",0.0
15202,15203,2,0.5333333333333333,"('N', 'NOWL')",0.0
15203,15205,2,0.7666666666666667,"('N', 'NOWL')",0.0
15209,15224,2,0.6666666666666666,"('N', 'NOWL')",0.0
15224,15211,2,0.9,"('N', 'NOWL')",0.0
15215,17219,1,1.0333333333333334,"('N',)",
15223,15216,1,0.9333333333333333,"('NBUS',)",
15216,15214,1,1.0,"('NBUS',)",
15214,15212,1,1.15,"('NBUS',)",
15212,15225,1,0.9166666666666666,"('NBUS',)",
15225,15210,1,0.5666666666666667,"('NBUS',)",
15210,15208,1,0.8,"('NBUS',)",
15208,15206,1,0.6,"('NBUS',)",
15206,15204,1,0.7,"('NBUS',)",
15204,15201,1,0.8166666666666667,"('NBUS',)",
15201,15200,1,0.5166666666666667,"('NBUS',)",
15200,15197,1,1.1,"('NBUS',)",
15220,15196,1,0.26666666666666666,"('NBUS',)",
15194,17996,1,0.85,"('NBUS',)",
17996,18031,1,0.8333333333333334,"('NBUS',)",
18031,15124,1,1.0333333333333334,"('NBUS',)",
15124,13913,1,0.55,"('NBUS',)",
13913,13915,1,0.6833333333333333,"('NBUS',)",
14943,14424,1,0.7333333333333333,"('NBUS',)",
18061,15668,1,1.75,"('NBUS',)",
15658,15693,1,0.7666666666666667,"('NBUS',)",
15693,14511,1,2.183333333333333,"('NBUS',)",
14511,14531,1,2.4833333333333334,"('NBUS',)",
14531,15236,1,1.4166666666666667,"('NBUS',)",
15236,17957,1,4.0,"('NBUS',)",
13218,14856,1,0.6833333333333333,"('66',)",
14856,14858,1,0.8833333333333333,"('66',)",
14858,14860,1,0.5,"('66',)",
14860,13273,1,0.3,"('66',)",
13273,17231,1,0.31666666666666665,"('66',)",
17231,13275,1,0.26666666666666666,"('66',)",
13275,13277,1,0.16666666666666666,"('66',)",
15739,13262,1,0.36666666666666664,"('66',)",
13263,13264,1,0.4666666666666667,"('66',)",
13264,13265,1,0.48333333333333334,"('66',)",
13265,17573,1,0.4166666666666667,"('66',)",
17573,16140,1,0.4,"('66',)",
13527,13528,1,0.43333333333333335,"('66',)",
13530,13532,1,0.3333333333333333,"('66',)",
13532,13534,1,0.85,"('66',)",
13534,16835,1,1.15,"('66',)",
17957,16695,1,0.38333333333333336,"('NOWL',)",
16695,15235,1,2.4833333333333334,"('NOWL',)",
15235,17447,1,1.6,"('NOWL',)",
17447,14508,1,2.05,"('NOWL',)",
14508,14726,1,1.4833333333333334,"('NOWL',)",
15676,15696,1,2.566666666666667,"('NOWL',)",
15659,17074,1,2.066666666666667,"('NOWL',)",
17074,15017,1,0.35,"('NOWL',)",
15017,14952,1,0.65,"('NOWL',)",
14094,17282,1,0.36666666666666664,"('NOWL',)",
17282,13914,1,0.5666666666666667,"('NOWL',)",
15215,15221,1,0.7833333333333333,"('NOWL',)",
15221,15223,1,0.2,"('NOWL',)",
16063,16068,1,1.6,"('PH',)",
16068,16058,1,0.8166666666666667,"('PH',)",
16058,16072,1,0.7833333333333333,"('PH',)",
16072,16075,1,0.8,"('PH',)",
16075,16047,1,0.9166666666666666,"('PH',)",
16069,16049,1,1.0166666666666666,"('PH',)",
16049,16073,1,0.5,"('PH',)",
16073,16051,1,0.75,"('PH',)",
16051,16059,1,1.1666666666666667,"('PH',)",
16059,15156,1,1.85,"('PH',)",
15164,15152,1,0.8333333333333334,"('PH',)",
15150,15082,1,0.5666666666666667,"('PH',)",
15082,15062,1,0.6166666666666667,"('PH',)",
15062,15090,1,0.7,"('PH',)",
15090,15074,1,0.55,"('PH',)",
15074,15088,1,0.6,"('PH',)",
15069,15073,1,0.5333333333333333,"('PH',)",
15077,15066,1,0.5833333333333334,"('PH',)",
15066,15059,1,1.2833333333333334,"('PH',)",
15059,15080,1,0.5166666666666667,"('PH',)",
15080,15064,1,0.65,"('PH',)",
16644,16645,1,0.8333333333333334,"('PM',)",
16645,17181,1,0.6333333333333333,"('PM',)",
17181,15361,1,0.7333333333333333,"('PM',)",
15361,15359,1,0.5,"('PM',)",
15359,15369,1,0.48333333333333334,"('PM',)",
15363,15371,1,0.4,"('PM',)",
15371,15356,1,0.4666666666666667,"('PM',)",
15356,15367,1,0.65,"('PM',)",
15367,15365,1,0.26666666666666666,"('PM',)",
15365,16925,1,0.5333333333333333,"('PM',)",
16925,16927,1,0.8166666666666667,"('PM',)",
16927,16052,1,0.9166666666666666,"('PM',)",
16052,16074,1,0.7,"('PM',)",
16074,16050,1,0.5833333333333334,"('PM',)",
16050,16070,1,0.9,"('PM',)",
16048,16076,1,0.85,"('PM',)",
16076,16071,1,0.5166666666666667,"('PM',)",
16057,16067,1,0.75,"('PM',)",
16067,16064,1,1.5,"('PM',)",
17398,17399,1,1.55,"('T',)",
17399,17400,1,3.05,"('T',)",
17400,17347,1,1.4,"('T',)",
17347,17343,1,1.2333333333333334,"('T',)",
17345,17401,1,1.1833333333333333,"('T',)",
17401,17402,1,1.0333333333333334,"('T',)",
17403,17404,1,0.9833333333333333,"('T',)",
17404,17352,1,1.2,"('T',)",
17352,17353,1,2.4166666666666665,"('T',)",
16526,16516,1,4.666666666666667,"('TBUS',)",
13161,13158,1,3.15,"('TBUS',)",
13156,17366,1,2.0166666666666666,"('TBUS',)",
17378,13123,1,1.9333333333333333,"('TBUS',)",
13772,16847,1,1.0833333333333333,"('TBUS',)",
17227,15669,1,0.9333333333333333,"('9',)",
15680,13245,1,1.8,"('9',)",
13245,13243,1,0.9,"('9',)",
13783,17520,1,3.4,"('9',)",
13826,13824,1,0.3,"('28R',)",
13824,15948,1,5.7,"('28R',)",
15952,15951,1,1.7,"('28R',)",
15951,13365,1,4.383333333333334,"('28R',)",
13365,13375,1,2.95,"('28R',)",
13375,13384,1,2.216666666666667,"('28R',)",
13384,13395,1,2.2666666666666666,"('28R',)",
13395,17448,1,6.05,"('28R',)",
13356,17925,1,6.0,"('28R',)",
